text,n,tweet_url
"Coronavirus: Could Wales' schools return begin in June? If pubs can open in June, then why can’t schools. We were told pubs would not be open until near the end of the year. Then Wetherspoons announce there opening in June. Someone gave them the nod ???
 https://t.co/T3XhmFzoBL",1,https://twitter.com/ppjkis/status/1257049286174486530
Shadow Home Secretary Nick Thomas-Symonds and First Minister of Wales Mark Drakeford discuss easing the coronavirus restrictions – catch up on the Sunday politics shows here: https://t.co/JfkGKmyCJf,1,https://twitter.com/LabourList/status/1257309139799171073
"All this talk of schools 'opening'. Do they realise they never closed? 🤔
#COVIDー19 #StayAtHome #teachers #edutech #edutwitter #teachingCommunity #coronavirus #supportingcommunity",1,https://twitter.com/EmmaGaunt5/status/1257290020836315139
Social distancing in schools 'very difficult' says medical expert https://t.co/DWBRN30bdW,1,https://twitter.com/MarkRycraft/status/1256695458694561797
And the first thing the students will do is hug their friends. Unbelievable! https://t.co/NqqVLw9cvE,1,https://twitter.com/UncleBobW/status/1257043335438573574
"So how does Leeds compare with these cities?.......”Remove motor traffic from residential streets and extend pavements near shops, schools and parks to make walking safe and enjoyable for transport and exercise. City leaders aim to shape green recovery” https://t.co/4Y41R8OwEL",1,https://twitter.com/DavidLumb5/status/1256452354385293312
"So UK has the highest #coronavirus death rate in Europe, and the government is seriously considering opening schools in June. I am worried, as a #teacher, I am very worried. https://t.co/Popo5oFsWa",1,https://twitter.com/arwenwhite/status/1257734431089070081
"So Norway’s just re-opened nurseries and schools (years 1-4) and you can now gather in groups of 5.

Their #coronavirus deaths? 211. 

At 28,000 deaths and rising, the UK is simply not ready to start reopening anything 🤷‍♀️",1,https://twitter.com/CathrinSvendsen/status/1256703962289446913
"As Europe cautiously looks to lift coronavirus lockdown measures, countries across the continent are considering reopening schools, a key move toward re-establishing something close to a normal way of life. https://t.co/uUsELKWiOT",1,https://twitter.com/NBCNewsWorld/status/1256387985521737731
"As a family of schools, today our multiacademy trust donated nearly 3,000 pieces of PPE to our #NHS in #Birmingham. 🥼 

This is only part of the work our schools are doing, both individually and collaboratively, to win the fight against coronavirus. 👏 

@schoolsofkevi https://t.co/xmkQ21zCs6 https://t.co/vefTU1m4XP",1,
"Should parents who refuse to send their kids back to school be fined? 

We don't yet know when schools will reopen - but if parents want to keep their kids at home until the coronavirus has gone, should they face truancy fines? Or is that unfair? #JeremyVine https://t.co/YIUY5a9zuF",1,https://twitter.com/JeremyVineOn5/status/1257751668113854464
"She said teachers would be worried about returning to packed classrooms until the threat of coronavirus is eliminated 

https://t.co/GhOYBkSlzm",1,https://twitter.com/Glasgow_Times/status/1258273955519049728
SecEd’s Diary of a headteacher: Just how can you open a school while maintaining social distancing and other safety measures? This question is looming large on the horizon for our headteacher diarist: https://t.co/bN0Ao428mm #coronavirusuk #schoolclosures,1,https://twitter.com/SecEd_Education/status/1257255695067615232
"Schools return in Wuhan but not as we know it.  Personally I think it is too soon here, we need sufficient evidence from Public Health England to give schools and parents confidence it is safe to do so.  https://t.co/GNC1QHQPod",1,https://twitter.com/Itsdihere/status/1258286591849701376
Scottish private schools will not have to pay business rates in full now until April 2021 - they were due to start paying the rates last month but have been given a reprieve by the Scottish government because of the coronavirus pandemic https://t.co/UMnTkD7TUw,1,https://twitter.com/Emma_Seith/status/1257261014694887424
Scottish private schools saved as charitable status extended due to pandemic https://t.co/f0aL2gLnWd,1,https://twitter.com/HMcArdleHT/status/1256848073189457922
Scots schools get over £250m amid coronavirus pandemic to close poverty gap https://t.co/JkUZPYinoN https://t.co/x9AiyMdKFl,1,https://twitter.com/ScottishSun/status/1256308829551091712
"At least TWELVE strains of coronavirus found in UK - including one unique to Britain, finds SAGE report. But btw we still going to open schools in july https://t.co/YLEOnHG0Xd",1,https://twitter.com/paysupplystaff/status/1257793404374843393
"Schools, business and more time outdoors...Nicola Sturgeon reveals 'initial options' to ease Scotland's lockdown #Scotlandlockdown #coronavirus https://t.co/7gEwWLuicl via @thecourieruk",1,https://twitter.com/C_BDingwall/status/1257672930147872770
"Schools will stay closed until September, Taoiseach @LeoVaradkar confirms, plan to reopen #Ireland is five-stage plan, with three weeks between each stage https://t.co/5GvMFEISMY",1,https://twitter.com/IrishMirror/status/1256279219417612296
"Schools will reopen in 'phased manner' after coronavirus lockdown, says Education Secretary
https://t.co/JUt11tKmiq",1,
"Schools will remain closed until further notice to all except the children of critical workers and vulnerable children. 

Schools will only be re-opened when the scientific advice says it would be safe to do so.

https://t.co/vuuwb0NrMu 

#StayHomeSaveLives #coronavirus https://t.co/McjtaXisCp",1,
"Schools struggling with staff working from home during the coronavirus pandemic, while their IT systems remain on site, are being offered a free lifeline from Pewsey-based IT company CloudHappi.

https://t.co/QkkCXAlr0m https://t.co/JaS0jJ71Za",1,
"Schools shut, exams cancelled, restrictions on where you can go and who you can see - how are young people coping during the coronavirus crisis?

We want to hear from 11-18 year olds about their unique experiences in this strange and uncertain time.

👉 https://t.co/IZaS0UKbvu https://t.co/VtvIZd6p6I",1,
"Rory Stewart told LBC that London should be closing all schools and banning large gatherings to contain the spread of coronavirus.

@ShelaghFogarty | @RoryStewartUK | #CoronavirusUK
https://t.co/ZKFVmbzFP7",1,
Revealed: Boris Johnson's roadmap to ease lockdown and reopen schools and shops &amp; it's clear now that Boris should accept that  the situation is out of control&amp; that a cross party UKGovt of National Unity is now urgently needed B4 we risk free fall chaos! https://t.co/k6ZmpwOnvf,1,https://twitter.com/BrandexeJohn/status/1258348136013193217
Boris Johnson has promised to detail out a 'comprehensive plan' next week on how lockdown measures will be eased as UK 'past the peak' https://t.co/fxd834idZZ,1,https://twitter.com/Glasgow_Times/status/1256105571549237248
Our partner @ImpactEd_tweets is launching a national research project with @UniOfYork to help schools understand the impact of this #coronavirus disruption on pupils' wellbeing and learning needs. It's free for schools to take part. Find out more here: https://t.co/6BuuJw6S4O,1,https://twitter.com/tutormate_uk/status/1257249265811968000
"People living in more deprived areas of England and Wales are more likely to die with #coronavirus than those in more affluent places, new figures suggest. 👇🏽 #AirPollution https://t.co/PDfUh7Nzqv",1,
"Coronavirus LIVE as Health Secretary insists it is 'too soon' to say when schools will return
https://t.co/EqaJ6DHl5a",1,https://twitter.com/MENnewsdesk/status/1257970359783096321
"Coronavirus LIVE updates: UK lockdown exit plan emerges with schools 'back in June', shops open longer on Sunday's 

https://t.co/HIiUbqHFBq",1,https://twitter.com/avecozave/status/1256918545105117186
Coronavirus and schools: LIVE 5/5 https://t.co/p9cQ6YB7sK,1,https://twitter.com/jenhawk6248/status/1257782997195128834
"Parents have your say on schools reopening. Complete this survey by 4th May......  
#parentkind #homeschooling #parentsopinion 
https://t.co/e663iSyAL4",1,https://twitter.com/samxcx83/status/1256949059014791170
PCS has launched a Save The British Council campaign to fight for the future of the organisation whose funding has been cut by 85% because of the closure of nearly all its schools due to coronavirus-related measures worldwide. https://t.co/uWwUI8TcpZ #SaveBritishCouncil https://t.co/zqkSV2Idi3,1,
Coronavirus crisis: Primary schools could reopen from June 1 as lockdown exit begins https://t.co/Zx7Dk4oLD9,1,https://twitter.com/UK_Lockdown_Guy/status/1256944256826163203
Our young people’s mental health is on the line during the #coronavirusuk lockdown. @PookyH discusses four things your pupils need to feel right now – and some simple ideas for making that happen: https://t.co/LpBPFz1kUu #schoolclosureuk,1,https://twitter.com/HeadteacherNews/status/1256946615362846720
"Coronavirus disproportionately affects low-income families &amp; impacts inequalities. Here's our joint evaluation report on how schools can address child poverty published with @kim_donahue  @SocInv_SmChange &amp; @gillgr on a project run by @MayorofLondon 
https://t.co/PrVIdEn7Db",1,
Coronavirus in Scotland: Private schools get reprieve from rates hike to see off crisis https://t.co/P2WWblwNiI | The Times,1,https://twitter.com/schoolsontap/status/1257218228767645697
"Our carefully curated collection of coronavirus resources and practical tips is growing. Click here to see the latest from practitioners and experts across @ChallengePartnr and beyond.
https://t.co/WR2vXa450u",1,https://twitter.com/KateChhatwal/status/1257977725303820288
"Reopening schools runs a significant risk of restarting the outbreak, according to a new analysis showing that children were just as likely to get infected with coronavirus as adults: https://t.co/sjhbOOMBDR",1,https://twitter.com/SAA_Show/status/1256209762955464704
Our Home Learning Resource Area has just been updated to include the Leeds coronavirus household leaflet in multiple languages- downloadable from https://t.co/l9RrohdYAw @PhilMellenLeeds @Child_Leeds @Leeds_Learning @SaleemTariq #Leeds #schools #stayhomesavelives https://t.co/b0tqkMBlzP,1,
"Our Headmaster, Mr Towers, is spending one evening each week doing voluntary work to provide free executive coaching to #NHS and school leaders. It is part of an Independent Schools Council backed initiative to help others during the coronavirus crisis @ISC_schools #Proud https://t.co/e6tM8hEBRk",1,https://twitter.com/HomefieldSchool/status/1256260522628046853
"Coronavirus in Scotland: School’s out for summer to prevent surge of new cases. Irreparable damage will be done. The educational system is bad enough without this. 
Wonder who will get the blame once English schools go back. 
https://t.co/1c6RGyQHxl",1,https://twitter.com/DrW0mbat/status/1257877808723800069
Opening all schools would lead to risk of second coronavirus spike https://t.co/lPqG61bF5U | Daily Mail Online,1,https://twitter.com/ed_ontap/status/1257757516387287041
One consequence of the Covid-19 closures for many teachers has been a reduction or at least a side-lining of their CPD. @FionaAS urges schools and teachers not to neglect their CPD and instead to take their professional learning online: https://t.co/iAclfwVWmW #schoolclosureuk,1,https://twitter.com/HeadteacherNews/status/1257202801492385794
